Entry	Entry Name	Gene Names	Protein names	Organism	Length	Reviewed	Annotation	Function [CC]	GeneID	RefSeq	KEGG	EMBL	Ensembl	EnsemblMetazoa	OrthoDB	PIR	InterPro	CCDS
A0A2Y9SP41	A0A2Y9SP41_PHYMC	TBR1	T-box brain protein 1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	681	unreviewed	3.0			XP_023978135.1;	pcad:102976975;		ENSPCTT00005017605;				IPR008967;IPR032385;IPR046360;IPR036960;IPR001699;IPR018186;	
A0A2Y9STF3	A0A2Y9STF3_PHYMC	B4GALT2	Beta-1,4-galactosyltransferase, Beta-1,4-GalTase, EC 2.4.1.-	Physeter macrocephalus (Sperm whale) (Physeter catodon)	369	unreviewed	3.0	FUNCTION: Responsible for the synthesis of complex-type N-linked oligosaccharides in many glycoproteins as well as the carbohydrate moieties of glycolipids. {ECO:0000256|RuleBase:RU368121}.		XP_007111977.1;XP_023981478.1;XP_028340928.1;	pcad:102991108;		ENSPCTT00005025049;				IPR003859;IPR027791;IPR027995;IPR029044;	
A0A2Y9SY74	A0A2Y9SY74_PHYMC	JPH3	Junctophilin	Physeter macrocephalus (Sperm whale) (Physeter catodon)	739	unreviewed	3.0	FUNCTION: Junctophilins contribute to the formation of junctional membrane complexes (JMCs) which link the plasma membrane with the endoplasmic or sarcoplasmic reticulum in excitable cells. Provides a structural foundation for functional cross-talk between the cell surface and intracellular calcium release channels. {ECO:0000256|PIRNR:PIRNR037387}.		XP_023980734.1;	pcad:102976808;		ENSPCTT00005007872;				IPR017191;IPR003409;	
A0A2Y9T9M8	A0A2Y9T9M8_PHYMC	DNAAF4	Dynein axonemal assembly factor 4	Physeter macrocephalus (Sperm whale) (Physeter catodon)	420	unreviewed	3.0			XP_023984714.1;	pcad:102987997;		ENSPCTT00005006285;				IPR007052;IPR037894;IPR008978;IPR011990;IPR019734;	
A0A2Y9TEX0	A0A2Y9TEX0_PHYMC	TPBG	trophoblast glycoprotein	Physeter macrocephalus (Sperm whale) (Physeter catodon)	419	unreviewed	3.0			XP_023988838.1;	pcad:102979305;		ENSPCTT00005003600;				IPR000483;IPR001611;IPR003591;IPR032675;IPR000372;	
A0A455ASU2	A0A455ASU2_PHYMC	ZNF385A	zinc finger protein 385A isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	388	unreviewed	3.0			XP_007125768.1;XP_028339647.1;			ENSPCTT00005016943;				IPR003604;IPR036236;IPR013087;	
A0A455B9U2	A0A455B9U2_PHYMC	CNTNAP2	contactin-associated protein-like 2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1331	unreviewed	3.0			XP_028345439.1;	pcad:102994332;		ENSPCTT00005028095;				IPR029831;IPR013320;IPR000742;IPR000421;IPR036056;IPR002181;IPR008979;IPR001791;IPR003585;	
A0A455BDT0	A0A455BDT0_PHYMC	KRAS	GTPase KRas isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	189	unreviewed	3.0			XP_007101428.1;XP_028346897.1;			ENSPCTT00005029856;				IPR027417;IPR005225;IPR001806;IPR020849;	
A0A455BG76	A0A455BG76_PHYMC	ATP8A1	Phospholipid-transporting ATPase, EC 7.6.2.1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1164	unreviewed	3.0			XP_028347809.1;	pcad:102974200;		ENSPCTT00005018437;				IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR006539;IPR032631;IPR001757;IPR032630;IPR044492;	
A0A455C0T2	A0A455C0T2_PHYMC	LOC102989537	C-C motif chemokine	Physeter macrocephalus (Sperm whale) (Physeter catodon)	97	unreviewed	3.0			XP_028354950.1;			ENSPCTT00005019518;				IPR039809;IPR000827;IPR001811;IPR036048;	
A0A4U1EH58	A0A4U1EH58_MONMO	S100B EI555_008961	Protein S100 (S100 calcium-binding protein)	Monodon monoceros (Narwhal) (Ceratodon monodon)	92	unreviewed	3.0	FUNCTION: Weakly binds calcium but binds zinc very tightly-distinct binding sites with different affinities exist for both ions on each monomer. Physiological concentrations of potassium ion antagonize the binding of both divalent cations, especially affecting high-affinity calcium-binding sites. Binds to and initiates the activation of STK38 by releasing autoinhibitory intramolecular interactions within the kinase. Interaction with AGER after myocardial infarction may play a role in myocyte apoptosis by activating ERK1/2 and p53/TP53 signaling. Could assist ATAD3A cytoplasmic processing, preventing aggregation and favoring mitochondrial localization. May mediate calcium-dependent regulation on many physiological processes by interacting with other proteins, such as TPR-containing proteins, and modulating their activity. {ECO:0000256|ARBA:ARBA00024918}.				RWIC01001556;	ENSMMNT00015003038.1;				IPR011992;IPR018247;IPR002048;IPR028481;IPR001751;IPR013787;	
A0A4U1EJJ5	A0A4U1EJJ5_MONMO	GATM EI555_019071	Glycine amidinotransferase, EC 2.1.4.1 (L-arginine:glycine amidinotransferase)	Monodon monoceros (Narwhal) (Ceratodon monodon)	423	unreviewed	3.0	FUNCTION: Catalyzes the biosynthesis of guanidinoacetate, the immediate precursor of creatine. {ECO:0000256|RuleBase:RU367092}.				RWIC01001308;	ENSMMNT00015014867.1;				IPR033195;	
A0A4U1FDI8	A0A4U1FDI8_MONMO	CCND2 EI555_016423	Cyclin D2	Monodon monoceros (Narwhal) (Ceratodon monodon)	289	unreviewed	3.0					RWIC01000195;	ENSMMNT00015021159.1;				IPR039361;IPR013763;IPR036915;IPR004367;IPR015451;IPR006671;	
A0A4U1FEM4	A0A4U1FEM4_MONMO	FZD9 EI555_017999	Frizzled class receptor 9	Monodon monoceros (Narwhal) (Ceratodon monodon)	590	unreviewed	3.0					RWIC01000173;	ENSMMNT00015010600.1;				IPR015526;IPR000539;IPR020067;IPR036790;IPR017981;	
A0A4U1FG95	A0A4U1FG95_MONMO	FOXB1 EI555_015053	Forkhead box B1	Monodon monoceros (Narwhal) (Ceratodon monodon)	325	unreviewed	3.0					RWIC01000144;	ENSMMNT00015013748.1;				IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;	
A0A4U1FQW0	A0A4U1FQW0_MONMO	ZNF385A EI555_004516	Zinc finger protein 385A	Monodon monoceros (Narwhal) (Ceratodon monodon)	388	unreviewed	3.0					RWIC01000023;	ENSMMNT00015024764.1;				IPR003604;IPR036236;IPR013087;	
A0A4U1FSK2	A0A4U1FSK2_MONMO	ARF4 EI555_019215	ADP-ribosylation factor	Monodon monoceros (Narwhal) (Ceratodon monodon)	180	unreviewed	3.0	FUNCTION: GTP-binding protein involved in protein trafficking; may modulate vesicle budding and uncoating within the Golgi apparatus. {ECO:0000256|RuleBase:RU369003}.				RWIC01000008;	ENSMMNT00015021781.1;				IPR045872;IPR027417;IPR005225;IPR024156;IPR006689;	
A0A2U3V739	A0A2U3V739_TURTR	CALB1	Calbindin	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	261	unreviewed	2.0	FUNCTION: Buffers cytosolic calcium. May stimulate a membrane Ca(2+)-ATPase and a 3',5'-cyclic nucleotide phosphodiesterase. {ECO:0000256|ARBA:ARBA00025400}.	101331959;	XP_004324717.1;			ENSTTRT00000013123;				IPR029634;IPR011992;IPR018247;IPR002048;	
A0A2U4A795	A0A2U4A795_TURTR	DDHD2	phospholipase DDHD2 isoform X2	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	715	unreviewed	2.0		101328720;	XP_019776863.1;			ENSTTRT00000004491;				IPR004177;IPR001660;IPR013761;IPR004170;	
A0A2U4AH66	A0A2U4AH66_TURTR	GM2A	ganglioside GM2 activator	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	196	unreviewed	2.0		101324511;	XP_019780322.1;			ENSTTRT00000000502;				IPR028996;IPR036846;IPR003172;	
A0A2U4BT38	A0A2U4BT38_TURTR	CAMK4	calcium/calmodulin-dependent protein kinase type IV isoform X1	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	473	unreviewed	2.0		101326887;	XP_019796373.1;			ENSTTRT00000007265;				IPR011009;IPR000719;IPR017441;IPR008271;	
A0A2Y9ESG4	A0A2Y9ESG4_PHYMC	UBA6	ubiquitin-like modifier-activating enzyme 6 isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1052	unreviewed	2.0		102986824;	XP_007108067.1;	pcad:102986824;		ENSPCTT00005001349;				IPR032420;IPR032418;IPR042302;IPR045886;IPR000594;IPR018965;IPR042449;IPR038252;IPR019572;IPR042063;IPR035985;IPR018075;IPR000011;	
A0A2Y9F424	A0A2Y9F424_PHYMC	PAIP2	polyadenylate-binding protein-interacting protein 2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	124	unreviewed	2.0		102988539;	XP_007114757.1;XP_007114757.1;XP_028349078.1;	pcad:102988539;		ENSPCTT00005026795;				IPR009818;IPR040396;	
A0A2Y9F5X0	A0A2Y9F5X0_PHYMC	ATXN1L	ataxin-1-like	Physeter macrocephalus (Sperm whale) (Physeter catodon)	688	unreviewed	2.0		102977280;	XP_007115879.1;XP_007115880.1;XP_007115880.1;	pcad:102977280;		ENSPCTT00005029878;				IPR020997;IPR043404;IPR003652;IPR036096;	
A0A2Y9F7A7	A0A2Y9F7A7_PHYMC	BTG2	protein BTG2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	162	unreviewed	2.0		102973303;	XP_007116771.1;XP_007116772.1;	pcad:102973303;		ENSPCTT00005029950;				IPR002087;IPR033332;IPR036054;IPR033328;	
A0A2Y9FAR4	A0A2Y9FAR4_PHYMC	PRRT1	proline-rich transmembrane protein 1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	303	unreviewed	2.0		102977841;	XP_007118673.1;	pcad:102977841;		ENSPCTT00005010188;				IPR007593;	
A0A2Y9FCS5	A0A2Y9FCS5_PHYMC	RIC8A	synembryn-A isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	530	unreviewed	2.0			XP_007118705.2;	pcad:102992329;		ENSPCTT00005026997;				IPR011989;IPR016024;IPR019318;IPR008376;	
A0A2Y9FEJ6	A0A2Y9FEJ6_PHYMC	GPR88	probable G-protein coupled receptor 88	Physeter macrocephalus (Sperm whale) (Physeter catodon)	382	unreviewed	2.0		102986408;	XP_007121030.1;	pcad:102986408;		ENSPCTT00005001961;				IPR000276;IPR017452;	
A0A2Y9FES2	A0A2Y9FES2_PHYMC	NETO1	neuropilin and tolloid-like protein 1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	533	unreviewed	2.0		102975881;	XP_007119906.1;	pcad:102975881;		ENSPCTT00005016869;				IPR000859;IPR036055;IPR023415;IPR002172;IPR028867;IPR035914;	
A0A2Y9FKS8	A0A2Y9FKS8_PHYMC	TTC36	Tetratricopeptide repeat protein 36	Physeter macrocephalus (Sperm whale) (Physeter catodon)	189	unreviewed	2.0		102980895;	XP_007124223.1;	pcad:102980895;		ENSPCTT00005018351;				IPR011990;IPR019734;IPR038906;	
A0A2Y9FKZ1	A0A2Y9FKZ1_PHYMC	AAAS	aladin isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	545	unreviewed	2.0		102985226;	XP_007125867.1;	pcad:102985226;		ENSPCTT00005015773;				IPR045139;IPR015943;IPR001680;IPR019775;IPR036322;	
A0A2Y9FNY0	A0A2Y9FNY0_PHYMC	DDHD2	phospholipase DDHD2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	715	unreviewed	2.0		102993211;	XP_007127528.1;XP_007127529.1;XP_007127529.1;XP_028336880.1;	pcad:102993211;		ENSPCTT00005026183;				IPR004177;IPR001660;IPR013761;IPR004170;	
A0A2Y9FT16	A0A2Y9FT16_PHYMC	MEIS2	homeobox protein Meis2 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	477	unreviewed	2.0		102991574;	XP_007128552.1;	pcad:102991574;		ENSPCTT00005032589;				IPR009057;IPR001356;IPR008422;IPR032453;	
A0A2Y9LR41	A0A2Y9LR41_DELLE	ARC	activity-regulated cytoskeleton-associated protein	Delphinapterus leucas (Beluga whale)	396	unreviewed	2.0			XP_022411161.1;	dle:111165117;		ENSDLET00000024846;				IPR023263;IPR040814;IPR045557;	
A0A2Y9M104	A0A2Y9M104_DELLE	NETO1	neuropilin and tolloid-like protein 1 isoform X1	Delphinapterus leucas (Beluga whale)	532	unreviewed	2.0			XP_022415704.1;	dle:111167294;		ENSDLET00000014277;				IPR000859;IPR036055;IPR023415;IPR002172;IPR028867;IPR035914;	
A0A2Y9MBI4	A0A2Y9MBI4_DELLE	TTC36	Tetratricopeptide repeat protein 36	Delphinapterus leucas (Beluga whale)	189	unreviewed	2.0			XP_022414783.1;	dle:111166872;		ENSDLET00000025101;				IPR011990;IPR019734;IPR038906;	
A0A2Y9MCQ5	A0A2Y9MCQ5_DELLE	AFF2	AF4/FMR2 family member 2 isoform X1	Delphinapterus leucas (Beluga whale)	1305	unreviewed	2.0			XP_022416847.1;	dle:111167836;		ENSDLET00000000814;				IPR007797;IPR043640;IPR043639;	
A0A2Y9MIL3	A0A2Y9MIL3_DELLE	C1QL1	C1q-related factor	Delphinapterus leucas (Beluga whale)	258	unreviewed	2.0			XP_022420851.1;	dle:111170212;		ENSDLET00000010042;				IPR001073;IPR008160;IPR008983;	
A0A2Y9MJ21	A0A2Y9MJ21_DELLE	LOC111170876	protein BHLHb9	Delphinapterus leucas (Beluga whale)	564	unreviewed	2.0			XP_022422169.1;XP_030616841.1;	dle:111170876;		ENSDLET00000028119;				IPR011989;IPR006911;IPR016024;IPR043374;	
A0A2Y9MT30	A0A2Y9MT30_DELLE	ATAD1	ATPase family AAA domain-containing protein 1	Delphinapterus leucas (Beluga whale)	404	unreviewed	2.0			XP_022425130.1;	dle:111172532;		ENSDLET00000012300;				IPR003593;IPR041569;IPR003959;IPR003960;IPR027417;	
A0A2Y9MZ56	A0A2Y9MZ56_DELLE	AAAS	aladin isoform X1	Delphinapterus leucas (Beluga whale)	547	unreviewed	2.0			XP_022427764.1;	dle:111173947;		ENSDLET00000005598;				IPR045139;IPR015943;IPR001680;IPR019775;IPR036322;	
A0A2Y9MZK6	A0A2Y9MZK6_DELLE	ASIC1	acid-sensing ion channel 1 isoform X1	Delphinapterus leucas (Beluga whale)	640	unreviewed	2.0			XP_022427909.1;	dle:111174017;		ENSDLET00000024281;				IPR001873;IPR004724;IPR020903;	
A0A2Y9MZL9	A0A2Y9MZL9_DELLE	SORCS3	VPS10 domain-containing receptor SorCS3 isoform X1	Delphinapterus leucas (Beluga whale)	1222	unreviewed	2.0			XP_022424527.1;	dle:111172325;		ENSDLET00000018836;				IPR013783;IPR000601;IPR035986;IPR031777;IPR031778;IPR006581;IPR015943;	
A0A2Y9NDV7	A0A2Y9NDV7_DELLE	FOXO6	forkhead box protein O6	Delphinapterus leucas (Beluga whale)	559	unreviewed	2.0			XP_022431131.1;	dle:111175667;		ENSDLET00000033267;				IPR001766;IPR032067;IPR032068;IPR030456;IPR036388;IPR036390;	
A0A2Y9NI27	A0A2Y9NI27_DELLE	BRINP1	BMP/retinoic acid-inducible neural-specific protein 1	Delphinapterus leucas (Beluga whale)	761	unreviewed	2.0			XP_022434609.1;	dle:111177275;		ENSDLET00000005380;				IPR033237;IPR020864;	
A0A2Y9NRP7	A0A2Y9NRP7_DELLE	ADGRF1	adhesion G-protein coupled receptor F1 isoform X1	Delphinapterus leucas (Beluga whale)	912	unreviewed	2.0			XP_022437777.1;XP_022437778.1;XP_030615573.1;	dle:111178892;		ENSDLET00000001319;				IPR046338;IPR017981;IPR008078;IPR000832;IPR000203;IPR000082;	
A0A2Y9P3I4	A0A2Y9P3I4_DELLE	SHISA7	protein shisa-7 isoform X3	Delphinapterus leucas (Beluga whale)	565	unreviewed	2.0			XP_022441639.1;XP_022441641.1;XP_022441642.1;			ENSDLET00000002979;				IPR026910;	
A0A2Y9P6K9	A0A2Y9P6K9_DELLE	ATXN1L	ataxin-1-like	Delphinapterus leucas (Beluga whale)	688	unreviewed	2.0			XP_022438992.1;XP_022438993.1;	dle:111179556;		ENSDLET00000002104;				IPR020997;IPR043404;IPR003652;IPR036096;	
A0A2Y9PAX0	A0A2Y9PAX0_DELLE	GPR88	probable G-protein coupled receptor 88	Delphinapterus leucas (Beluga whale)	383	unreviewed	2.0			XP_022439558.1;	dle:111179925;		ENSDLET00000019591;				IPR000276;IPR017452;	
A0A2Y9PCI7	A0A2Y9PCI7_DELLE	PAIP2	polyadenylate-binding protein-interacting protein 2	Delphinapterus leucas (Beluga whale)	124	unreviewed	2.0			XP_022444634.1;	dle:111182511;		ENSDLET00000007738;				IPR009818;IPR040396;	
A0A2Y9PD80	A0A2Y9PD80_DELLE	MEIS2	homeobox protein Meis2 isoform X3	Delphinapterus leucas (Beluga whale)	470	unreviewed	2.0			XP_022443226.1;			ENSDLET00000005578;				IPR009057;IPR001356;IPR008422;IPR032453;	
A0A2Y9PH09	A0A2Y9PH09_DELLE	TIFAB	TRAF-interacting protein with FHA domain-containing protein B	Delphinapterus leucas (Beluga whale)	197	unreviewed	2.0			XP_022444561.1;	dle:111182464;		ENSDLET00000006370;				IPR000253;IPR008984;IPR033621;	
A0A2Y9PHS9	A0A2Y9PHS9_DELLE	EIF4EBP2	eukaryotic translation initiation factor 4E-binding protein 2	Delphinapterus leucas (Beluga whale)	120	unreviewed	2.0			XP_022446499.1;XP_022446500.1;	dle:111183472;		ENSDLET00000029174;				IPR008606;	
A0A2Y9PRB3	A0A2Y9PRB3_DELLE	GM2A	ganglioside GM2 activator	Delphinapterus leucas (Beluga whale)	196	unreviewed	2.0			XP_022445902.1;	dle:111183117;		ENSDLET00000007582;				IPR028996;IPR036846;IPR003172;	
A0A2Y9PRH6	A0A2Y9PRH6_DELLE	BTG2	protein BTG2	Delphinapterus leucas (Beluga whale)	162	unreviewed	2.0			XP_022449444.1;	dle:111184802;		ENSDLET00000009004;				IPR002087;IPR033332;IPR036054;IPR033328;	
A0A2Y9PRV7	A0A2Y9PRV7_DELLE	NPAS4	neuronal PAS domain-containing protein 4	Delphinapterus leucas (Beluga whale)	798	unreviewed	2.0			XP_022447971.1;	dle:111184081;		ENSDLET00000004109;				IPR011598;IPR000014;IPR035965;IPR013655;	
A0A2Y9QAY2	A0A2Y9QAY2_DELLE	CHST10	Carbohydrate sulfotransferase, EC 2.8.2.-	Delphinapterus leucas (Beluga whale)	356	unreviewed	2.0			XP_022454740.1;XP_030618690.1;	dle:111187395;		ENSDLET00000001637;				IPR018011;IPR005331;	
A0A2Y9SAM3	A0A2Y9SAM3_PHYMC	SHISA7	protein shisa-7	Physeter macrocephalus (Sperm whale) (Physeter catodon)	543	unreviewed	2.0			XP_023973360.1;	pcad:102990959;		ENSPCTT00005031252;				IPR026910;	
A0A2Y9SEM7	A0A2Y9SEM7_PHYMC	SORCS3	VPS10 domain-containing receptor SorCS3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1222	unreviewed	2.0			XP_023977136.1;	pcad:102991904;		ENSPCTT00005018730;				IPR013783;IPR000601;IPR035986;IPR031777;IPR031778;IPR006581;IPR015943;	
A0A2Y9SG97	A0A2Y9SG97_PHYMC	BTBD9	BTB/POZ domain-containing protein 9	Physeter macrocephalus (Sperm whale) (Physeter catodon)	612	unreviewed	2.0			XP_023977443.1;	pcad:102980910;		ENSPCTT00005032159;				IPR011705;IPR000210;IPR034091;IPR000421;IPR008979;IPR011333;	
A0A2Y9SKK1	A0A2Y9SKK1_PHYMC	TANC1	protein TANC1 isoform X3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1865	unreviewed	2.0			XP_023977932.1;XP_023977933.1;XP_023977934.1;XP_023977935.1;			ENSPCTT00005013005;				IPR002110;IPR036770;IPR011990;IPR019734;	
A0A2Y9SRK2	A0A2Y9SRK2_PHYMC	CAMK4	calcium/calmodulin-dependent protein kinase type IV	Physeter macrocephalus (Sperm whale) (Physeter catodon)	473	unreviewed	2.0			XP_023979065.1;	pcad:102984487;		ENSPCTT00005031088;				IPR011009;IPR000719;IPR017441;IPR008271;	
A0A2Y9SVJ7	A0A2Y9SVJ7_PHYMC	BRINP1	BMP/retinoic acid-inducible neural-specific protein 1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	761	unreviewed	2.0			XP_007118681.1;XP_023982203.1;	pcad:102980683;		ENSPCTT00005029013;				IPR033237;IPR020864;	
A0A2Y9TDQ8	A0A2Y9TDQ8_PHYMC	SHANK2	SH3 and multiple ankyrin repeat domains protein 2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1849	unreviewed	2.0	FUNCTION: Plays a central role during spermatogenesis by repressing transposable elements and preventing their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Its association with pi-bodies suggests a participation in the primary piRNAs metabolic process. Required prior to the pachytene stage to facilitate the production of multiple types of piRNAs, including those associated with repeats involved in the regulation of retrotransposons. May act by mediating protein-protein interactions during germ cell maturation. {ECO:0000256|ARBA:ARBA00025297}.		XP_023989036.1;	pcad:102973245;		ENSPCTT00005023133;				IPR002110;IPR036770;IPR032425;IPR001478;IPR041489;IPR036034;IPR001660;IPR013761;IPR036028;IPR001452;	
A0A2Y9TEV2	A0A2Y9TEV2_PHYMC	ADGRB3	adhesion G protein-coupled receptor B3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1522	unreviewed	2.0			XP_023988823.1;	pcad:102996593;		ENSPCTT00005027856;				IPR043838;IPR032471;IPR046338;IPR017981;IPR008077;IPR036445;IPR001879;IPR000832;IPR017983;IPR000203;IPR000884;IPR036383;	
A0A2Y9TFF4	A0A2Y9TFF4_PHYMC	NRXN2	neurexin-2-beta isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1710	unreviewed	2.0			XP_023989008.1;	pcad:102988347;		ENSPCTT00005022303;				IPR013320;IPR000742;IPR001791;IPR003585;	
A0A455AC56	A0A455AC56_PHYMC	NDRG4	protein NDRG4 isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	391	unreviewed	2.0			XP_028333785.1;			ENSPCTT00005032150;				IPR029058;IPR004142;IPR030695;	
A0A455AKJ6	A0A455AKJ6_PHYMC	EIF4EBP2	eukaryotic translation initiation factor 4E-binding protein 2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	120	unreviewed	2.0			XP_028337145.1;XP_028337146.1;	pcad:102986306;		ENSPCTT00005022966;				IPR008606;	
A0A455BV69	A0A455BV69_PHYMC	CHST10	Carbohydrate sulfotransferase, EC 2.8.2.-	Physeter macrocephalus (Sperm whale) (Physeter catodon)	356	unreviewed	2.0			XP_007108155.1;XP_007108156.1;XP_007108157.1;XP_028352879.1;XP_028352880.1;			ENSPCTT00005017314;				IPR018011;IPR005331;	
A0A4U1EPQ9	A0A4U1EPQ9_MONMO	ATXN1L EI555_003625	Ataxin 1 like	Monodon monoceros (Narwhal) (Ceratodon monodon)	688	unreviewed	2.0					RWIC01000982;	ENSMMNT00015004443.1;				IPR020997;IPR043404;IPR003652;IPR036096;	
A0A4U1ERN9	A0A4U1ERN9_MONMO	CHRNB2 EI555_001879	Cholinergic receptor nicotinic beta 2 subunit	Monodon monoceros (Narwhal) (Ceratodon monodon)	502	unreviewed	2.0					RWIC01000900;	ENSMMNT00015020858.1;				IPR032932;IPR006202;IPR036734;IPR006201;IPR036719;IPR038050;IPR006029;IPR018000;IPR002394;	
A0A4U1EUG7	A0A4U1EUG7_MONMO	CHST10 EI555_018771	Carbohydrate sulfotransferase, EC 2.8.2.-	Monodon monoceros (Narwhal) (Ceratodon monodon)	356	unreviewed	2.0					RWIC01000775;	ENSMMNT00015028355.1;				IPR018011;IPR005331;	
A0A4U1EX51	A0A4U1EX51_MONMO	GPR88 EI555_000618	G protein-coupled receptor 88	Monodon monoceros (Narwhal) (Ceratodon monodon)	383	unreviewed	2.0					RWIC01000688;	ENSMMNT00015010224.1;				IPR000276;IPR017452;	
A0A4U1F4Q0	A0A4U1F4Q0_MONMO	GM2A EI555_016612	GM2 ganglioside activator	Monodon monoceros (Narwhal) (Ceratodon monodon)	196	unreviewed	2.0					RWIC01000406;	ENSMMNT00015004316.1;				IPR028996;IPR036846;IPR003172;	
A0A4U1FCW3	A0A4U1FCW3_MONMO	TACO1 EI555_009150	Translational activator of cytochrome c oxidase 1	Monodon monoceros (Narwhal) (Ceratodon monodon)	297	unreviewed	2.0					RWIC01000225;	ENSMMNT00015029934.1;				IPR017856;IPR002876;IPR026564;IPR029072;	
A0A2Y9LR93	A0A2Y9LR93_DELLE	CAMK2N1	calcium/calmodulin-dependent protein kinase II inhibitor 1	Delphinapterus leucas (Beluga whale)	78	unreviewed	1.0			XP_022407803.1;	dle:111163427;		ENSDLET00000008696;				IPR026779;	
A0A2Y9NVJ5	A0A2Y9NVJ5_DELLE	TMOD2	tropomodulin-2	Delphinapterus leucas (Beluga whale)	351	unreviewed	1.0			XP_022435197.1;XP_022435198.1;XP_022435199.1;	dle:111177617;		ENSDLET00000006443;				IPR032675;IPR004934;IPR030130;	
A0A2Y9P8U7	A0A2Y9P8U7_DELLE	NPTX2	neuronal pentraxin-2 isoform X1	Delphinapterus leucas (Beluga whale)	431	unreviewed	1.0			XP_022443454.1;	dle:111181907;		ENSDLET00000031216;				IPR013320;IPR030476;IPR001759;	
A0A4U1F695	A0A4U1F695_MONMO	NTAN1 EI555_016273	N-terminal asparagine amidase	Monodon monoceros (Narwhal) (Ceratodon monodon)	310	unreviewed	1.0					RWIC01000357;	ENSMMNT00015009961.1;				IPR026750;	
A0A4U1FT37	A0A4U1FT37_MONMO	CAMK2N1 EI555_014661	Calcium/calmodulin dependent protein kinase II inhibitor 1	Monodon monoceros (Narwhal) (Ceratodon monodon)	78	unreviewed	1.0					RWIC01000014;	ENSMMNT00015011248.1;				IPR026779;	
