Entry	Entry Name	Gene Names	Protein names	Organism	Length	Reviewed	Annotation	Function [CC]	GeneID	RefSeq	KEGG	EMBL	Ensembl	EnsemblMetazoa	OrthoDB	PIR	InterPro	CCDS
A0A383YY29	A0A383YY29_BALAS	CDH23	cadherin-23 isoform X1	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	3359	unreviewed	2.0		103012260;	XP_007167778.1;	bacu:103012260;						IPR002126;IPR015919;IPR020894;IPR033030;	
A0A383YYM5	A0A383YYM5_BALAS	CDH23	cadherin-23 isoform X2	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	3322	unreviewed	2.0		103012260;	XP_007167779.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A383ZLN5	A0A383ZLN5_BALAS	MARVELD2	MARVEL domain-containing protein 2 isoform X1	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	559	unreviewed	2.0		103001912;	XP_007176031.1;XP_007176032.1;XP_007176033.1;XP_007176033.1;XP_007176034.1;XP_007176035.1;XP_028020750.1;XP_028020751.1;	bacu:103001912;						IPR031176;IPR008253;IPR031177;IPR010844;	
A0A383ZQI4	A0A383ZQI4_BALAS	SLC26A5	Prestin (Solute carrier family 26 member 5)	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	709	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.	102999992;	XP_007177377.1;							IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A383ZQJ0	A0A383ZQJ0_BALAS	SLC26A5	Prestin (Solute carrier family 26 member 5)	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.	102999992;	XP_007177376.1;	bacu:102999992;						IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A384A699	A0A384A699_BALAS	PCDH15	protocadherin-15 isoform X2	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1929	unreviewed	2.0		103009715;	XP_007182885.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6A4	A0A384A6A4_BALAS	PCDH15	protocadherin-15 isoform X8	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1887	unreviewed	2.0		103009715;	XP_007182890.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6A5	A0A384A6A5_BALAS	PCDH15	protocadherin-15 isoform X3	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1934	unreviewed	2.0		103009715;	XP_007182886.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6A9	A0A384A6A9_BALAS	PCDH15	protocadherin-15 isoform X9	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1858	unreviewed	2.0		103009715;	XP_007182891.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6C3	A0A384A6C3_BALAS	PCDH15	protocadherin-15 isoform X6	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1907	unreviewed	2.0		103009715;	XP_007182888.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6C8	A0A384A6C8_BALAS	PCDH15	protocadherin-15 isoform X14	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1676	unreviewed	2.0		103009715;	XP_007182893.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6F2	A0A384A6F2_BALAS	PCDH15	protocadherin-15 isoform X4	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1924	unreviewed	2.0		103009715;	XP_007182887.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6F5	A0A384A6F5_BALAS	PCDH15	protocadherin-15 isoform X11	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1791	unreviewed	2.0		103009715;	XP_007182892.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6L1	A0A384A6L1_BALAS	PCDH15	protocadherin-15 isoform X1	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1927	unreviewed	2.0		103009715;	XP_007182884.1;	bacu:103009715;						IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6L6	A0A384A6L6_BALAS	PCDH15	protocadherin-15 isoform X7	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1904	unreviewed	2.0		103009715;	XP_007182889.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384A6M2	A0A384A6M2_BALAS	PCDH15	protocadherin-15 isoform X15	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1681	unreviewed	2.0		103009715;	XP_007182894.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A384AED2	A0A384AED2_BALAS	USH1G	Usher syndrome type-1G protein isoform X1 (Usher syndrome type-1G protein isoform X2)	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	461	unreviewed	2.0	FUNCTION: Plays a central role during spermatogenesis by repressing transposable elements and preventing their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Its association with pi-bodies suggests a participation in the primary piRNAs metabolic process. Required prior to the pachytene stage to facilitate the production of multiple types of piRNAs, including those associated with repeats involved in the regulation of retrotransposons. May act by mediating protein-protein interactions during germ cell maturation. {ECO:0000256|ARBA:ARBA00025297}.	103001692;	XP_007185697.1;XP_007185697.1;XP_007185698.1;	bacu:103001692;						IPR002110;IPR036770;IPR001660;IPR013761;IPR037602;	
A0A384B3E0	A0A384B3E0_BALAS	POU4F3	POU domain protein	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	338	unreviewed	2.0		103001993;	XP_007194241.1;	bacu:103001993;						IPR001387;IPR009057;IPR017970;IPR001356;IPR010982;IPR013847;IPR032961;IPR000327;	
A0A452C398	A0A452C398_BALAS	CLIC5	Chloride intracellular channel protein	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	252	unreviewed	2.0			XP_007193880.1;XP_028017563.1;	bacu:103013699;						IPR002946;IPR030264;IPR042069;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A452C6M8	A0A452C6M8_BALAS	CDH23	cadherin-23 isoform X3	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1201	unreviewed	2.0			XP_028018763.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A452C760	A0A452C760_BALAS	CDH23	cadherin-23 isoform X4	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1079	unreviewed	2.0			XP_028018764.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A452CB89	A0A452CB89_BALAS	MYO15A	unconventional myosin-XV	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	3232	unreviewed	2.0			XP_028020342.1;							IPR035963;IPR019748;IPR000299;IPR000048;IPR036961;IPR035487;IPR001609;IPR041795;IPR036057;IPR000857;IPR038185;IPR027417;IPR011993;IPR036028;IPR001452;	
A0A452CC35	A0A452CC35_BALAS	OTOG	otogelin	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	2926	unreviewed	2.0			XP_028020540.1;							IPR007934;IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A452CCN0	A0A452CCN0_BALAS	MARVELD2	MARVEL domain-containing protein 2 isoform X2	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	551	unreviewed	2.0			XP_007176036.1;XP_028020752.1;							IPR031176;IPR008253;IPR031177;IPR010844;	
A0A452CHK1	A0A452CHK1_BALAS	PCDH15	protocadherin-15 isoform X12	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1717	unreviewed	2.0			XP_028022494.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A452CHK4	A0A452CHK4_BALAS	PCDH15	protocadherin-15 isoform X13	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1674	unreviewed	2.0			XP_028022495.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A452CHL6	A0A452CHL6_BALAS	PCDH15	protocadherin-15 isoform X16	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1538	unreviewed	2.0			XP_028022496.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A452CHM8	A0A452CHM8_BALAS	PCDH15	protocadherin-15 isoform X10	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1784	unreviewed	2.0			XP_028022493.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A452CHP7	A0A452CHP7_BALAS	PCDH15	protocadherin-15 isoform X5	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1905	unreviewed	2.0			XP_028022492.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A455AMP8	A0A455AMP8_PHYMC	CDH23	cadherin-23	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2277	unreviewed	2.0			XP_028337279.1;	pcad:102992632;						IPR002126;IPR015919;IPR020894;IPR033030;	
A0A455AXA6	A0A455AXA6_PHYMC	LOC114485042	cadherin-23-like isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1166	unreviewed	2.0			XP_028341182.1;	pcad:114485042;						IPR002126;IPR015919;IPR020894;IPR033030;	
A0A455AZ80	A0A455AZ80_PHYMC	LOC114485042	cadherin-23-like isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1131	unreviewed	2.0			XP_028341183.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A455B2B9	A0A455B2B9_PHYMC	LOC102996377	Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Physeter macrocephalus (Sperm whale) (Physeter catodon)	258	unreviewed	2.0			XP_028342669.1;	pcad:102996377;		ENSPCTT00005026026;				IPR029063;IPR002935;IPR033025;	
A0A455BQ19	A0A455BQ19_PHYMC	SLC26A5	Prestin (Solute carrier family 26 member 5)	Physeter macrocephalus (Sperm whale) (Physeter catodon)	704	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.		XP_028345956.1;			ENSPCTT00005003655;				IPR030282;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A455BYS9	A0A455BYS9_PHYMC	MYO15A	unconventional myosin-XV	Physeter macrocephalus (Sperm whale) (Physeter catodon)	3947	unreviewed	2.0			XP_028353872.1;	pcad:102981149;						IPR000048;IPR036961;IPR035487;IPR001609;IPR036057;IPR000857;IPR038185;IPR027417;IPR011993;IPR036028;IPR001452;	
A0A484GKC1	A0A484GKC1_SOUCH	DBR06_SOUSAS18910014	MARVEL domain-containing protein	Sousa chinensis (Indo-pacific humpbacked dolphin) (Steno chinensis)	559	unreviewed	2.0					QWLN02006698;					IPR031176;IPR008253;IPR031177;IPR010844;	
A0A484GL17	A0A484GL17_SOUCH	DBR06_SOUSAS5910039	Prestin (Solute carrier family 26 member 5)	Sousa chinensis (Indo-pacific humpbacked dolphin) (Steno chinensis)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				QWLN02006661;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A484GTG6	A0A484GTG6_SOUCH	DBR06_SOUSAS36010008	Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Sousa chinensis (Indo-pacific humpbacked dolphin) (Steno chinensis)	258	unreviewed	2.0					QWLN02004770;					IPR029063;IPR002935;IPR033025;	
A0A4U1EGK1	A0A4U1EGK1_MONMO	EI555_016028	Eyes absent homolog, EC 3.1.3.48	Monodon monoceros (Narwhal) (Ceratodon monodon)	242	unreviewed	2.0					RWIC01001561;					IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A4U1EIK4	A0A4U1EIK4_MONMO	EI555_003968	Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Monodon monoceros (Narwhal) (Ceratodon monodon)	474	unreviewed	2.0					RWIC01001412;					IPR001611;IPR032675;IPR029063;IPR002935;IPR033025;	
A0A4U1ELU0	A0A4U1ELU0_MONMO	EI555_009323	MARVEL domain-containing protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	559	unreviewed	2.0					RWIC01001147;					IPR031176;IPR008253;IPR031177;IPR010844;	
A0A4U1EVS5	A0A4U1EVS5_MONMO	POU4F3 EI555_005538	POU domain protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	338	unreviewed	2.0					RWIC01000780;	ENSMMNT00015005425.1;				IPR001387;IPR009057;IPR017970;IPR001356;IPR010982;IPR013847;IPR032961;IPR000327;	
A0A4U1F680	A0A4U1F680_MONMO	EI555_002587	Rho family-interacting cell polarization regulator 2	Monodon monoceros (Narwhal) (Ceratodon monodon)	1143	unreviewed	2.0					RWIC01000361;					IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A4U1FCW5	A0A4U1FCW5_MONMO	EI555_013691	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	2907	unreviewed	2.0					RWIC01000204;					IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A4U1FFM3	A0A4U1FFM3_MONMO	RPL38 EI555_004420	60S ribosomal protein L38	Monodon monoceros (Narwhal) (Ceratodon monodon)	70	unreviewed	2.0					RWIC01000199;	ENSMMNT00015022696.1;				IPR002675;IPR038464;	
A0A4U1FRR4	A0A4U1FRR4_MONMO	EI555_018237	Chloride intracellular channel protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	116	unreviewed	2.0					RWIC01000025;					IPR002946;IPR030264;IPR010987;IPR036282;	
A0A4U1FS40	A0A4U1FS40_MONMO	EI555_006627	Uncharacterized protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	3570	unreviewed	2.0					RWIC01000013;					IPR019749;IPR035963;IPR019748;IPR000299;IPR000048;IPR036961;IPR035487;IPR001609;IPR041795;IPR036057;IPR000857;IPR038185;IPR027417;IPR011993;IPR036028;IPR001452;	
A0A4U1FTK1	A0A4U1FTK1_MONMO	EI555_015426	Prestin (Solute carrier family 26 member 5)	Monodon monoceros (Narwhal) (Ceratodon monodon)	734	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				RWIC01000003;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A643BN88	A0A643BN88_BALPH	E2I00_016099	POU domain protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	323	unreviewed	2.0					SGJD01007402;					IPR009057;IPR017970;IPR001356;IPR010982;IPR013847;IPR032961;IPR000327;	
A0A643BVF3	A0A643BVF3_BALPH	E2I00_015960	Gap junction protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	226	unreviewed	2.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.				SGJD01004103;					IPR000500;IPR002268;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A643CCJ2	A0A643CCJ2_BALPH	E2I00_004482	Chloride intracellular channel protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	116	unreviewed	2.0					SGJD01001870;					IPR002946;IPR030264;IPR010987;IPR036282;	
A0A643CE74	A0A643CE74_BALPH	E2I00_014635	Eyes absent homolog, EC 3.1.3.48	Balaenoptera physalus (Fin whale) (Balaena physalus)	242	unreviewed	2.0					SGJD01001736;					IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A643CFZ0	A0A643CFZ0_BALPH	E2I00_003537	Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Balaenoptera physalus (Fin whale) (Balaena physalus)	243	unreviewed	2.0					SGJD01001609;					IPR029063;IPR002935;IPR033025;	
A0A6A1Q001	A0A6A1Q001_BALPH	E2I00_007249	MARVEL domain-containing protein	Balaenoptera physalus (Fin whale) (Balaena physalus)	559	unreviewed	2.0					SGJD01001175;					IPR031176;IPR008253;IPR031177;IPR010844;	
A0A6A1Q038	A0A6A1Q038_BALPH	E2I00_006452	Prestin (Solute carrier family 26 member 5)	Balaenoptera physalus (Fin whale) (Balaena physalus)	734	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				SGJD01001348;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A6A1QFL5	A0A6A1QFL5_BALPH	E2I00_001220	Rho family-interacting cell polarization regulator 2	Balaenoptera physalus (Fin whale) (Balaena physalus)	1095	unreviewed	2.0					SGJD01000511;					IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A6J3Q575	A0A6J3Q575_TURTR	CDH23	cadherin-23	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	3354	unreviewed	2.0			XP_033697516.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A6J3Q5X6	A0A6J3Q5X6_TURTR	PCDH15	protocadherin-15 isoform X2	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	1780	unreviewed	2.0			XP_033697771.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A6J3Q6N4	A0A6J3Q6N4_TURTR	PCDH15	protocadherin-15 isoform X3	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	1717	unreviewed	2.0			XP_033697772.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A6J3Q6P0	A0A6J3Q6P0_TURTR	PCDH15	protocadherin-15 isoform X6	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	1674	unreviewed	2.0			XP_033697773.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A6J3Q9Z7	A0A6J3Q9Z7_TURTR	GJB2	Gap junction protein	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	226	unreviewed	2.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.		XP_033699250.1;XP_033699251.1;							IPR000500;IPR002268;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A6J3QLS6	A0A6J3QLS6_TURTR	MYO15A	unconventional myosin-XV	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	3525	unreviewed	2.0			XP_033703385.1;							IPR019749;IPR035963;IPR019748;IPR000299;IPR000048;IPR036961;IPR035487;IPR001609;IPR041795;IPR036057;IPR000857;IPR038185;IPR027417;IPR011993;IPR036028;IPR001452;	
A0A6J3RVV8	A0A6J3RVV8_TURTR	OTOG	otogelin	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	2926	unreviewed	2.0			XP_033718494.1;							IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A6J3RZH6	A0A6J3RZH6_TURTR	CLIC5	Chloride intracellular channel protein	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	252	unreviewed	2.0			XP_033720022.1;							IPR002946;IPR030264;IPR042069;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A7F8K525	A0A7F8K525_DELLE	CDH23	cadherin-23 isoform X3	Delphinapterus leucas (Beluga whale)	1520	unreviewed	2.0			XP_030615218.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A7F8KCE8	A0A7F8KCE8_DELLE	GJB2	Gap junction protein	Delphinapterus leucas (Beluga whale)	305	unreviewed	2.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.		XP_030618320.1;							IPR000500;IPR002268;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A8B8VH64	A0A8B8VH64_BALMU	CDH23	cadherin-23 isoform X1	Balaenoptera musculus (Blue whale)	3354	unreviewed	2.0			XP_036684196.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8B8VHY7	A0A8B8VHY7_BALMU	PCDH15	Protocadherin related 15 (protocadherin-15 isoform X4)	Balaenoptera musculus (Blue whale)	1934	unreviewed	2.0			XP_036684484.1;			ENSBMST00010033931.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VHZ3	A0A8B8VHZ3_BALMU	PCDH15	protocadherin-15 isoform X1	Balaenoptera musculus (Blue whale)	1937	unreviewed	2.0			XP_036684481.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VHZ7	A0A8B8VHZ7_BALMU	PCDH15	protocadherin-15 isoform X6	Balaenoptera musculus (Blue whale)	1917	unreviewed	2.0			XP_036684486.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VHZ8	A0A8B8VHZ8_BALMU	PCDH15	protocadherin-15 isoform X13	Balaenoptera musculus (Blue whale)	1717	unreviewed	2.0			XP_036684494.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VI02	A0A8B8VI02_BALMU	PCDH15	protocadherin-15 isoform X10	Balaenoptera musculus (Blue whale)	1784	unreviewed	2.0			XP_036684491.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VI06	A0A8B8VI06_BALMU	PCDH15	protocadherin-15 isoform X17	Balaenoptera musculus (Blue whale)	1538	unreviewed	2.0			XP_036684498.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VI07	A0A8B8VI07_BALMU	PCDH15	protocadherin-15 isoform X15	Balaenoptera musculus (Blue whale)	1676	unreviewed	2.0			XP_036684496.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VI63	A0A8B8VI63_BALMU	CDH23	cadherin-23 isoform X2	Balaenoptera musculus (Blue whale)	3317	unreviewed	2.0			XP_036684197.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8B8VI91	A0A8B8VI91_BALMU	PCDH15	protocadherin-15 isoform X5	Balaenoptera musculus (Blue whale)	1915	unreviewed	2.0			XP_036684485.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VI96	A0A8B8VI96_BALMU	PCDH15	protocadherin-15 isoform X9	Balaenoptera musculus (Blue whale)	1868	unreviewed	2.0			XP_036684490.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VIA3	A0A8B8VIA3_BALMU	PCDH15	protocadherin-15 isoform X14	Balaenoptera musculus (Blue whale)	1674	unreviewed	2.0			XP_036684495.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VIX9	A0A8B8VIX9_BALMU	PCDH15	Protocadherin related 15 (protocadherin-15 isoform X2)	Balaenoptera musculus (Blue whale)	1939	unreviewed	2.0			XP_036684482.1;			ENSBMST00010033929.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VIZ3	A0A8B8VIZ3_BALMU	PCDH15	protocadherin-15 isoform X16	Balaenoptera musculus (Blue whale)	1681	unreviewed	2.0			XP_036684497.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8B8VS31	A0A8B8VS31_BALMU	GJB2	Gap junction protein	Balaenoptera musculus (Blue whale)	226	unreviewed	2.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.		XP_036687712.1;XP_036687713.1;			ENSBMST00010034034.1;				IPR000500;IPR002268;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A8B8VS37	A0A8B8VS37_BALMU	GJB2	Gap junction protein	Balaenoptera musculus (Blue whale)	242	unreviewed	2.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.		XP_036687711.1;							IPR000500;IPR002268;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A8B8W8Z5	A0A8B8W8Z5_BALMU	USH1G	USH1 protein network component sans (Usher syndrome type-1G protein isoform X1) (Usher syndrome type-1G protein isoform X2)	Balaenoptera musculus (Blue whale)	461	unreviewed	2.0	FUNCTION: Plays a central role during spermatogenesis by repressing transposable elements and preventing their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Its association with pi-bodies suggests a participation in the primary piRNAs metabolic process. Required prior to the pachytene stage to facilitate the production of multiple types of piRNAs, including those associated with repeats involved in the regulation of retrotransposons. May act by mediating protein-protein interactions during germ cell maturation. {ECO:0000256|ARBA:ARBA00025297}.		XP_036693593.1;XP_036693594.1;			ENSBMST00010029962.1;				IPR002110;IPR036770;IPR001660;IPR013761;IPR037602;	
A0A8B8WAC2	A0A8B8WAC2_BALMU	MYO15A	unconventional myosin-XV	Balaenoptera musculus (Blue whale)	3491	unreviewed	2.0			XP_036694079.1;							IPR019749;IPR035963;IPR019748;IPR000299;IPR000048;IPR036961;IPR035487;IPR001609;IPR041795;IPR036057;IPR000857;IPR038185;IPR027417;IPR011993;IPR036028;IPR001452;	
A0A8B8X4Y0	A0A8B8X4Y0_BALMU	MARVELD2	MARVEL domain-containing protein 2 isoform X2	Balaenoptera musculus (Blue whale)	551	unreviewed	2.0			XP_036704688.1;							IPR031176;IPR008253;IPR031177;IPR010844;	
A0A8B8X534	A0A8B8X534_BALMU	MARVELD2	MARVEL domain containing 2 (MARVEL domain-containing protein 2 isoform X1)	Balaenoptera musculus (Blue whale)	559	unreviewed	2.0			XP_036704682.1;XP_036704683.1;XP_036704684.1;XP_036704685.1;XP_036704687.1;			ENSBMST00010012382.1;				IPR031176;IPR008253;IPR031177;IPR010844;	
A0A8B8Y5G8	A0A8B8Y5G8_BALMU	OTOG	otogelin	Balaenoptera musculus (Blue whale)	2904	unreviewed	2.0			XP_036717558.1;							IPR007934;IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
